"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CNTNAP2",-1.04235958987549,4.42041452149255,-1.11384931166883,0.287105176399431,1,-4.59007524127593
"CNTNAP3",-0.272982420456757,1.74167565566752,-0.302842112754145,0.767183330525078,1,-4.61923164254315
"CNTNAP3B",0.255467097477929,2.15109281267427,0.286306353780814,0.779514607498878,1,-4.61950190297399
"CNTNAP4",-0.686169611698278,1.46571738601093,-1.00826878459849,0.333177121262576,1,-4.59536757964927
"CNTNAP5",0.928087612773623,2.61425921545185,1.73515989370912,0.108234237376493,1,-4.55369134505101
"CNTROB",-0.55945303451126,3.78627610967095,-0.903085659244878,0.384208267904281,1,-4.60026967703646
"COASY",0.275440840400394,8.1061828388947,0.802812436466339,0.437657976232703,1,-4.60456003460936
"COBL",-0.240192443257575,8.68385728683074,-0.737572293619655,0.474916700027106,1,-4.60713369112586
"COBLL1",-0.217208306753042,9.2154229968197,-0.726808364840686,0.48124858143991,1,-4.60754100961869
"COBRA1",0.264119607561697,7.73457223136262,1.0592529844535,0.310291254869635,1,-4.59285576459122
"COCH",0.380824354314339,2.08620947380935,0.388919858164686,0.704132003275887,1,-4.6175889078838
"COG1",0.258663711215901,5.67724625525432,0.420285212033184,0.681687170150997,1,-4.61689344449803
"COG2",0.167214991520809,8.0096299723268,0.533076150961786,0.603690189579553,1,-4.61397800311654
"COG3",-1.44805163703888,5.05904033352624,-2.47547330002239,0.0291562715073558,1,-4.50656418210407
"COG4",-0.197338716810532,5.09817198450939,-0.310568360376673,0.761444102310234,1,-4.61910031742546
"COG5",-0.0581595235309273,4.95477636017154,-0.256742528081488,0.801716115681444,1,-4.61994821083109
"COG6",-0.0224411651422932,7.17521666888195,-0.0778164992101811,0.939253427718038,1,-4.62162254213184
"COG7",0.513191503670429,7.16451258302061,1.82866197044169,0.0923382500058829,1,-4.54775994923184
"COG8",-1.00240502279614,3.51692448547447,-2.18678659011171,0.0492386176343755,1,-4.52480913502668
"COIL",0.291712993249865,8.00302042327608,1.02576302428695,0.325188996751295,1,-4.59451524231599
"COL10A1",0.328389571633203,0.782443634518954,0.437814150429466,0.669279013888734,1,-4.6164826196775
"COL11A1",1.81666372262203,1.12754953137795,3.15727047916592,0.00824015735339902,1,-4.46660103622281
"COL11A2",0.279732105955905,0.265528931079384,0.772205174901999,0.454897159645918,1,-4.60578962037451
"COL12A1",1.17838155855399,1.84046206049534,1.35416303961117,0.200576892770445,1,-4.57687288000129
"COL13A1",0.509043022780741,1.32621011705381,0.455924515922213,0.656565511965296,1,-4.61604163859997
"COL14A1",0.376045728921582,3.76049295823951,0.574216695178095,0.576401457700173,1,-4.61275780622341
"COL15A1",0.700018699145842,3.67499626217229,0.525213781678527,0.608979238332371,1,-4.61420182609999
"COL16A1",0.309173843655859,6.18901081212063,0.705713388540234,0.49380710400209,1,-4.60832469376967
"COL17A1",1.18602843163035,5.97476418717971,0.734774394674472,0.47655758501184,1,-4.60724004638914
"COL18A1",-0.992876527306404,3.12312592590829,-0.736747219580675,0.475400217333028,1,-4.60716508924382
"COL19A1",0.573094697764481,1.05200373960671,0.959496807030918,0.356197843387488,1,-4.59768917381152
"COL1A1",0.8108497181445,5.05356770930179,0.891217197885987,0.39029068279389,1,-4.60079771994975
"COL1A2",1.02551302881237,3.67402459662582,0.805529279121591,0.436148467379695,1,-4.60444903239177
"COL20A1",0.365764487598325,4.03018312052585,0.609695044131337,0.553406357436273,1,-4.61164047795739
"COL21A1",-1.68896553737566,2.550131183986,-1.90054682062091,0.0815875273348044,1,-4.54316797390204
"COL22A1",-0.316878602268251,2.10417570268571,-0.393103840590477,0.701120515455581,1,-4.61749909421597
"COL23A1",-0.100727946943731,2.08929452074658,-0.163198831223942,0.873071572282583,1,-4.62104513247147
"COL24A1",-0.0104201787767183,3.72165602648188,-0.0119867531089356,0.990632690998869,1,-4.62178877471097
"COL25A1",0.851590928863013,0.625112867190605,1.6418037438112,0.126496964043279,1,-4.55954481657635
"COL27A1",0.434601648846957,1.0174026535325,0.623459965792713,0.544622907158623,1,-4.61119103544216
"COL28",-0.995428163904526,1.31312972938264,-1.47379384893815,0.166219058284276,1,-4.56982504328185
"COL2A1",0.831895406198581,1.1074312459105,0.993600959193241,0.339984060256221,1,-4.59607433620277
"COL3A1",1.03652734894775,4.73905205989844,0.711217273897282,0.490511474495198,1,-4.60812209560939
"COL4A1",0.0217724591163189,4.19020883975,0.0165079849918039,0.987099775990055,1,-4.62178515038997
"COL4A2",0.394990787709828,1.08299588831172,0.428283763176768,0.676012916793889,1,-4.6167079428059
"COL4A3",0.75044064784377,0.866637053014543,1.18017232033359,0.260743603085898,1,-4.58657979714673
"COL4A3BP",-0.0269991436992159,7.34975195658279,-0.0793218565794213,0.938080928444792,1,-4.62161589387844
"COL4A4",0.275487241131055,0.45034186042902,0.507278818880459,0.621130524510048,1,-4.61470100650774
"COL4A5",-0.684814648868628,8.31390919548967,-2.65811501025686,0.0208270133886284,1,-4.49534896478549
"COL4A6",-0.880978806470984,2.82002141811423,-1.00585685279546,0.334289570573665,1,-4.59548429358128
"COL5A1",0.298444725152307,2.41210578210076,0.216374550169237,0.832321706787513,1,-4.6204806504551
"COL5A2",0.108425577782574,4.82430248312921,0.127642954525964,0.900540545173774,1,-4.62133505361186
"COL5A3",0.264454726377959,0.13731303100394,1.12687053046806,0.281774737269315,1,-4.58939887317671
"COL6A1",0.322974934606843,3.96286014171273,0.235588411900045,0.817715184077196,1,-4.62023835419824
"COL6A2",0.13020060674551,2.39387745618826,0.124260073426674,0.90316163786039,1,-4.62135896609959
"COL6A3",0.893707245700088,4.78913657335974,0.890879466701463,0.390464727105437,1,-4.60081266868251
"COL7A1",-0.236006288619161,9.14928829871055,-0.346668844938356,0.734828897597972,1,-4.6184443675408
"COL8A1",-0.159588965611524,2.05981329126316,-0.209432555424023,0.837615499144325,1,-4.6205632036841
"COL8A2",1.13489039410964,5.38501671290158,2.24958176963777,0.043979981700692,1,-4.52080130218175
"COL9A1",1.03788093565881,1.08909582294957,1.49068079063974,0.16179446228424,1,-4.56880994505606
"COL9A2",0.429175573930781,8.03664982864689,0.884139402412441,0.393949236985035,1,-4.60111009837868
"COL9A3",-0.262898916796392,0.768171714440642,-0.437319132484063,0.669628047990302,1,-4.61649443790804
"COLEC10",-1.01107222781588,0.910562585592369,-1.52065078166445,0.154188819897604,1,-4.5669974411914
"COLEC11",0.500568798317613,0.491037643645336,0.951938561921857,0.359864593050491,1,-4.59804156538711
"COLEC12",-1.69671038047158,1.08711772891538,-2.12752878541743,0.0547415139738406,1,-4.52860356140223
"COLQ",-1.07728905035356,2.85948965691772,-2.28486265233288,0.0412642782175995,1,-4.51855719669149
"COMMD1",0.508925187375752,9.59306185369481,2.31122584688705,0.0393402001461486,1,-4.51688452686159
"COMMD10",-0.594444272885536,6.43180301304295,-1.00350800525239,0.335375518390655,1,-4.59559776749475
"COMMD2",-0.127721752226803,6.91231219241522,-0.379788209739728,0.710722809852198,1,-4.61778174954669
"COMMD3",-0.154048143336272,10.6346870417078,-0.533284173800437,0.603550568558451,1,-4.61397204007493
"COMMD4",0.407427035857274,8.11230082047943,1.46449442436055,0.168699162427305,1,-4.57038206491263
"COMMD5",0.329987367782962,6.18772660595532,1.33006562316607,0.208164735465671,1,-4.57825884171653
"COMMD6",0.30238261328709,9.54181176635647,0.821869811810709,0.427141106726017,1,-4.60377510115266
"COMMD7",0.217094870658607,9.96014439558791,0.962958007978347,0.354527602246258,1,-4.59752712824352
"COMMD8",-0.196124560901005,6.71111479891482,-0.339231559764286,0.740284083423972,1,-4.61858518664491
"COMMD9",0.484540743758332,7.14524963619003,1.43410664413541,0.177022593501397,1,-4.57219204505377
"COMP",0.858369069984556,2.0760628090446,0.553092884527823,0.590331007075656,1,-4.61339455211234
"COMT",-0.085071280381474,9.57167053611612,-0.347754555686986,0.734033791320991,1,-4.61842356479712
"COMTD1",0.818431356618542,7.24826393953856,1.63804933066142,0.127285101637984,1,-4.55977843189293
"COP1",-0.142859745229819,2.12421220282803,-0.166235086113016,0.870733335708148,1,-4.62101711556949
"COPA",-0.141856233376896,9.85453755549483,-0.57593427636507,0.575276571056231,1,-4.61270509066889
"COPB1",-0.191301313111466,9.2093420570837,-0.605645179844701,0.556005445361606,1,-4.61177102535046
"COPB2",-0.234729008211269,8.97951901455934,-0.814359486217172,0.431265739602216,1,-4.60408618726303
"COPE",0.170325581042511,8.58186861233916,0.668133784198595,0.516663342210624,1,-4.60967216752683
"COPG",0.163121426480163,8.32788126528015,0.6458666578109,0.530493905357689,1,-4.61044064678072
"COPG2",0.243055192208577,7.85354988408934,0.931113024620939,0.370105743272706,1,-4.59900198938848
"COPS2",-0.176232441536537,3.73808590572581,-0.20668961259175,0.83970950466535,1,-4.62059509100656
"COPS3",-0.0159496998845273,9.40963285985785,-0.0648101325327047,0.949389772609925,1,-4.62167468751792
"COPS4",0.199510673626442,7.67694816858504,0.687907781135245,0.504559958721803,1,-4.608970975895
"COPS5",0.00823241132510449,9.92484757440076,0.0249717520863547,0.980486971475703,1,-4.62177527423201
"COPS6",0.26054180328813,8.15722107478756,1.13681182955109,0.277756346053268,1,-4.58887917128607
"COPS7A",0.123268872038612,9.77753085969722,0.535641832223911,0.601969298928296,1,-4.61390430913099
"COPS7B",-0.0129397987426805,7.95927509068461,-0.0600682392308907,0.953087705965407,1,-4.62169133637008
"COPS8",-0.0842380620793022,6.68961296662316,-0.244623323389379,0.81087102723504,1,-4.62011742535691
"COPZ1",0.338405602498198,9.02472236068927,1.29470375919636,0.219722730872582,1,-4.58026995551529
"COPZ2",0.519308176663751,3.86029219303362,0.76434290694028,0.459394393992036,1,-4.60609919293359
"COQ10A",0.436474764222346,7.10708983439078,1.20883055416319,0.249952900674612,1,-4.5850319998711
"COQ10B",-0.132302084797135,9.43204557290828,-0.442908515647079,0.665691706061502,1,-4.61636026622601
"COQ2",0.110628846553319,8.25177056465638,0.315491486608801,0.757794783020265,1,-4.61901496578403
"COQ3",0.084227574826839,6.54656233619627,0.212778437964504,0.835062958651476,1,-4.62052374603771
"COQ5",-0.113595146114139,9.06401876684543,-0.409336111156425,0.689487585399109,1,-4.61714201984144
"COQ6",0.33748185918503,6.32094119350091,1.31873229198889,0.211813769110341,1,-4.57890639700915
"COQ7",-1.53656093392941,5.1824569187422,-1.75014009910909,0.10553296275992,1,-4.55274505654342
"COQ9",-0.00499803056107518,9.22621006003799,-0.020951367810298,0.983627970475276,1,-4.62178046798662
"CORIN",0.177968601236508,1.32326325304032,0.202512436912415,0.842900882789446,1,-4.62064285502847
"CORO1A",-0.0412186147178554,6.33540530287089,-0.0889370124331972,0.930595530528896,1,-4.62157043121591
"CORO1B",0.30334627080227,8.30490892158953,1.06073204412918,0.30964520220947,1,-4.59278164925296
"CORO1C",-0.0960680376654002,6.59533555063983,-0.348994517310726,0.733126115147166,1,-4.61839973005621
"CORO2A",-0.100909847041566,7.86697411600534,-0.319912270709825,0.754523012088237,1,-4.61893721610064
"CORO2B",-0.857171947309107,3.51246084927288,-0.917811716192971,0.376752809582465,1,-4.59960720985
"CORO6",-0.2776347762885,1.92478315335513,-0.258369055962415,0.800489730309707,1,-4.61992489076886
"CORO7",0.35118945480348,7.77914635506102,0.824334115479052,0.425793392395276,1,-4.60367253350194
"CORT",-0.382213364536548,0.680508359480032,-0.632108064200449,0.539144735289024,1,-4.61090415924317
"COTL1",1.07824320152887,1.4148860976187,1.09484294613336,0.295023063198702,1,-4.59105349828424
"COX10",0.0821989600328569,8.25652834381903,0.319144306032458,0.755091019113788,1,-4.61895079764752
"COX11",-0.0295103670377683,3.99041790725584,-0.0337773218800338,0.973608727771941,1,-4.6217607224466
"COX11P",-1.24554643332328,1.05234814782279,-2.14799019340802,0.0527790285047198,1,-4.52729227766695
"COX15",0.329042263361203,6.48471004574942,1.05779696675536,0.310928223029088,1,-4.59292865792311
"COX17",-0.231262828322188,10.2880296885523,-0.653179647063272,0.525928350627346,1,-4.61019074857838
"COX18",0.0525566800311611,1.99803190875445,0.0706444262189521,0.944841635730638,1,-4.6216524708662
"COX19",-0.0608437867091596,8.67636604703773,-0.11640661451845,0.909251124507929,1,-4.62141201518623
"COX4I1",0.180951228655346,13.0419881191377,0.868429363964964,0.402153288055082,1,-4.60179665537302
"COX4I2",-0.0781570014793526,1.62423793930228,-0.0771892704113073,0.939742010454802,1,-4.62162527470207
"COX4NB",-0.426404779292071,4.79144454160535,-1.10729288917467,0.289818066191865,1,-4.59041391702376
"COX5A",0.252542704512408,11.8853999931205,1.23388528841416,0.240810092477694,1,-4.58366133096514
"COX5B",-0.0315116150015103,11.2805902821284,-0.089121683160932,0.930451829795213,1,-4.62156950731838
"COX6A1",0.18563423577678,9.94099566471243,0.591887892494617,0.564884437633855,1,-4.61220873007069
"COX6A2",-0.0825756852297937,0.783646342092501,-0.124321722255435,0.903113860923111,1,-4.62135853604045
"COX6B1",-0.184549455634382,11.740483671758,-0.609103781633041,0.553785393706568,1,-4.61165958523304
"COX6B2",0.987747496260535,1.82159851922401,1.65281555608381,0.124209994510913,1,-4.55885874806488
"COX6BP1",1.37697443799301,2.3770794722101,1.346781682317,0.202876615710952,1,-4.57729871277088
"COX6C",0.227040678011258,11.3452879859397,0.883508305582491,0.394276589134573,1,-4.60113785978055
"COX7A1",1.69650561750234,6.86692177765541,2.01197187733959,0.0671698934435548,1,-4.53602088424631
"COX7A2",0.0641569448777932,11.991900846256,0.191966530293355,0.850970838093032,1,-4.62075915881675
"COX7B",0.124160088769807,9.29911361957213,0.253201891492996,0.804387623039557,1,-4.61999847558241
"COX7B2",0.107952729601014,0.424901206555972,0.241495906683257,0.813238304139764,1,-4.62015978995775
"COX7C",-0.00829367307569232,12.5533957988923,-0.0297669519057438,0.976741084819923,1,-4.62176789063521
"COX8A",0.41976176031323,11.7235551887548,1.71025805818274,0.112861254851715,1,-4.5552604234711
"COX8C",0.22482375175208,1.3081851461855,0.303172460441631,0.766937642833391,1,-4.61922609321073
"CP",-1.42079931740976,3.59551198955127,-1.86501853189813,0.0867496980926625,1,-4.54544019229429
"CP110",-0.0691543576338993,9.69786719764408,-0.150428982002818,0.882919150748774,1,-4.62115735745908
"CPA1",-0.424250265823644,0.352454066991951,-0.834240515613419,0.420403943239791,1,-4.60325776963818
"CPA2",0.418091991694669,0.54229807424619,0.841296719454201,0.416592793909205,1,-4.60295996287839
"CPA3",-0.881912839667718,3.89810614686228,-0.810632169874391,0.433322411539086,1,-4.60423973278788
"CPA4",1.3893832669812,1.73257798322455,1.25393046975425,0.233688307588141,1,-4.58255338232973
"CPA5",-1.89627645452505,1.70239197218506,-2.65293408776633,0.0210274778793091,1,-4.4956626524177
"CPA6",-0.0168623918932675,0.0140087563420992,-0.0947744155732055,0.926054443873177,1,-4.62154030241217
"CPAMD8",-1.12147476971048,2.19360536612126,-1.14481184587546,0.274554728355832,1,-4.58845889685927
"CPB1",1.0855724549377,0.694336030155299,1.7129350931509,0.112355530678253,1,-4.55509198990081
"CPB2",-0.0796693021288061,0.587172690214866,-0.158589798063924,0.876623400347316,1,-4.62108668344873
"CPD",-0.419693592327585,9.78961150588206,-1.00078570343594,0.336637330735089,1,-4.59572905122118
"CPE",0.593816558421524,5.63974930106767,1.14959574825427,0.27265383246341,1,-4.5882067105437
"CPEB1",0.145616059887967,2.60971567615629,0.156861842642627,0.877955730711009,1,-4.62110195690115
"CPEB2",0.200716446720546,3.93346833624721,0.236566844328786,0.816973229381122,1,-4.6202254739398
"CPEB3",-0.156798767356353,6.92350050928587,-0.436131203362202,0.670465978025558,1,-4.61652274772049
"CPEB4",-0.378041272393311,2.79058284001948,-0.345431434874816,0.73573549027542,1,-4.61846800065125
"CPLX1",1.20148609503936,3.17909495580047,1.31192353319006,0.214030976768458,1,-4.57929408215681
"CPLX2",0.548582638686882,0.435225029110754,1.12648905843387,0.281929815179955,1,-4.58941875852637
"CPLX3",0.347760693721159,0.938391634905888,0.425350432992945,0.678091463208742,1,-4.61677635502546
"CPLX4",-0.0625526645681635,0.507600215004492,-0.108819272105037,0.915139994694378,1,-4.62145999243743
"CPM",0.947123325715753,4.24480721847456,1.9949992983788,0.0692023140314023,1,-4.53711071219996
"CPN1",0.843809413902366,1.15817356250931,0.881674035378354,0.395229085762514,1,-4.6012184619181
"CPN2",0.649369678501972,2.86994472762308,1.14259941648462,0.275437289487203,1,-4.58857530732111
"CPNE1",0.384033190775826,6.41432511669572,1.24049174308676,0.238444068076401,1,-4.58329727124676
"CPNE2",-0.0739924945352073,3.87874864906032,-0.174038558543924,0.864729742075515,1,-4.6209427620497
"CPNE3",-0.397733252185681,10.2576634523496,-1.41031425467548,0.183778019122001,1,-4.57359780120952
"CPNE4",-0.697730820079206,1.56170055467979,-0.816756439143106,0.429946520339923,1,-4.60398714935166
"CPNE5",0.0689818622618651,0.85394206826625,0.0941744851297258,0.926521024791769,1,-4.62154348688536
"CPNE6",0.656641304798535,1.52378577243362,0.810931969642399,0.433156750474863,1,-4.60422740341051
"CPNE7",1.0668902473578,1.12927097881581,1.92509641804164,0.0781862528079372,1,-4.54159546881063
"CPNE8",0.0634015786840423,6.50152011873829,0.211406199483865,0.836109590281829,1,-4.62054000326114
"CPNE9",0.340706410832303,0.474193955754345,0.521115528944229,0.611745353609368,1,-4.61431729029653
"CPO",0.664290251198148,0.45205529994832,1.25952854882976,0.231729735161816,1,-4.58224220689471
"CPS1",-1.04074451031903,2.78034680728017,-1.04771309881504,0.315366362607249,1,-4.59343164750497
"CPSF1",-0.0123523807148835,7.29102946713268,-0.0339540786784128,0.973470679509925,1,-4.62176038569834
