Gene_Symbol,GSM1289627,GSM1289628,GSM1289629,GSM1289630,GSM1289631,GSM1289632,GSM1289633,GSM1289634,GSM1289635,GSM1289636,GSM1289637,GSM1289638,GSM1289639,GSM1289640,GSM1289641
NOL3,34.795294999999996,60.710625,76.132275,31.1227515,20.062496499999998,52.428795,58.042145000000005,26.479445,28.455275,72.390105,27.567574999999998,34.1278,31.25866,60.55663,55.781735
NOL4,4.3894315,8.103603,1.3249775,1.1566436,17.6106665,0.7797590000000001,9.7798305,7.671084499999999,7.124598499999999,4.1425495,3.480424,5.4104215,3.895603,3.071145,-0.28030661500000004
NOL5A,304.11481333333336,316.4308966666667,260.9418766666667,245.71316666666667,247.29098666666664,327.18175333333335,320.24388666666664,283.01196666666664,173.31784000000002,190.38353666666669,309.48293333333334,302.12726,253.73996,280.3412,438.36369999999994
NOL6,130.930015,193.43670500000002,208.9013,226.70238,197.992035,249.73176999999998,600.1463971500001,137.7464395,252.34473500000001,246.540005,161.916265,185.59884,279.146175,135.9125155,265.298885
NOL7,1425.231,1086.7,1374.428,922.9449,847.1862,761.0654,718.4414,1196.91,580.5854,910.8447,1438.686,1157.691,1425.231,1357.533,1404.573
NOL8,73.929295,127.65559,137.883935,59.568965,18.0860245,127.804425,82.0469,124.90978000000001,84.3725,112.755415,130.390745,79.116175,100.908805,94.10137,168.16575
NOL9,8.937004,4.779758,5.484854,1.008781,-0.04107207,-1.93447,-3.870492,2.230461,7.212847,-3.037529,0.6092992,7.200265,4.276542,7.733061,0.7267458
NOLA1,465.82942,360.6842833333333,384.6937433333333,349.75226399999997,345.6774043,359.1922233333333,553.6984183333333,404.85141433333325,400.6242173333333,531.270412,466.96464,420.56579000000005,473.37066999999996,398.9717116666666,392.1387116666667
NOLA2,166.2821,224.9899,186.42295000000001,106.252175,140.59980000000002,274.7862,281.77864999999997,166.56029999999998,77.72984,135.58085,186.76165,95.07418000000001,141.31095,259.46075,337.96119999999996
NOLA3,2008.783,1175.472,1179.791,1658.092,1507.271,1191.027,1347.265,1835.952,825.9636,1577.723,1621.775,1638.585,1456.56,1989.826,2234.048
NOLC1,50.24304,32.93314,33.25128,27.49636,35.14876,27.61655,41.24975,8.058494,19.44126,28.28531,41.70847,41.05098,30.86153,16.55472,41.50111
NOM1,2.52936615,4.3905935,2.8262080000000003,2.5149670000000004,6.1261849999999995,-0.563642,9.884273,5.1549475,5.239011,2.8071265000000003,-4.5305040000000005,-0.955184,0.7905559,1.9122115499999999,-1.9030360000000002
NOMO1,123.87094666666667,78.81828999999999,155.87024666666665,230.91344333333336,219.984592,139.7977,70.35029266666668,77.85712233333334,109.45787166666666,178.6580766666667,69.78774066666666,129.73671666666667,109.84144333333332,36.04392266666667,48.907307
NOMO2,248.13830000000002,252.023409,353.422793,577.19293195,329.666144,361.0837884,520.2438725,276.952862,422.37402649999996,555.0578805,298.664553,510.51848105,402.3962123,205.96433985,263.1482775
NOMO3,28.01689,11.09956,27.63581,27.22825,2.96442,4.387383,4.196737,1.770441,2.026349,-2.844428,10.0498,4.104437,3.089392,-8.02721,-0.4779149
NONO,1007.6066800000001,1237.2035899999998,900.9220349999999,828.7283050000001,957.38792,1121.789105,1402.670885,865.9470600000001,901.57868,682.427685,1261.643695,827.47654,763.9009149999999,878.042355,1059.32154
NOP5/NOP58,84.84824,104.2081,117.5526,7.713736,25.53994,76.5265,67.85888,99.34,34.68013,33.11153,127.1857,38.9565,76.283,122.6078,97.2995
NOPE,-5.87798,-0.8733165,-0.58596505,-5.8923165,15.71466,2.6846627,2.750028,-4.794093,-3.1684665,1.232658,-0.37392400000000015,-0.9175055000000003,0.39402975,-0.6651230000000004,-1.4152385
NOS1,-1.502122,-3.072242,6.803304,4.477684,14.20191,-2.007957,-0.2317835,-0.07543614,-0.4712774,4.380441,0.1781187,-0.2569328,-1.220103,3.522057,5.496648
NOS1AP,0.6527504,17.85671,7.615543,18.20907,3.889428,4.379845,-3.861484,2.287563,13.49227,4.465032,0.6419177,3.356242,12.17588,2.741531,4.024374
NOS2A,61.33245336666666,55.47015533333334,17.297301333333333,44.565743000000005,17.838211106666666,40.49979033333333,106.85705033333333,31.674417000000002,438.31164199999995,54.62117766666666,55.742304666666676,65.601545,19.603688333333334,63.15665466666667,141.646203
NOS3,41.21251,5.143632,26.31364,69.56046,41.6125,28.27246,48.65598,21.72471,7.740541,40.8103,26.71454,71.61181,29.855,55.78022,1.467166
NOSIP,585.4539,485.5712,505.3129,499.895,359.5972,802.5439,708.091,632.8596,484.1541,449.7851,520.4962,383.0178,403.2189,374.3806,595.7195
NOSTRIN,-2.238887,13.99114,27.22825,13.02147,14.19938,43.24004,34.60036,13.58866,5.307433,5.669852,17.66907,6.030916,15.84025,4.978468,2.981811
NOTCH1,107.1113,373.2152,240.1567,128.0794,192.5757,524.556,555.8433,72.11252,681.9914,236.6269,343.9271,194.2256,375.093,172.2033,214.417
NOTCH2,9.665620833333334,16.299417000000002,7.564996999999999,1.5588066666666667,6.511388,18.394237,17.972191999999996,6.730479333333332,29.443102,12.482504333333333,24.30502733333334,27.547057,13.132803133333333,3.3871024666666667,11.969659666666667
NOTCH2NL,-2.6118763333333335,4.3523185,1.3391649,3.3419193333333332,0.3661823333333336,4.531925,6.444401333333334,-3.773623666666667,-0.6852916666666667,-2.681862,-1.7611632166666666,-0.31572666666666666,-1.7932197666666667,-1.3611021,-1.9171466
NOTCH3,113.3719,363.2083,191.7841,82.47783,146.6779,652.6445,212.5326,87.01301,289.7714,127.8915,288.9079,100.841,151.4916,66.36114,129.7015
NOTCH4,27.9364,23.75149,41.74034,34.99911,58.63697,41.50747,119.5176,4.028074,53.65038,36.48964,21.49776,28.66957,49.97438,37.30093,38.38203
NOTO,-0.2449717,-0.3601674,3.91595,2.939464,14.27709,15.13758,6.364524,9.05351,2.370948,7.22172,6.690907,2.012333,6.262625,6.912122,12.1821
NOTUM,2.9762797,-2.093863,-0.0945879999999999,-2.55021935,-0.007019500000000067,5.3782915,3.3745344999999998,-3.1586575000000003,-2.0589364999999997,-4.2409165,-3.5669749,3.8925635000000005,-2.2556754999999997,-1.67172355,-2.6309525000000002
NOV,15.40607,14.75609,10.33471,11.41633,3.889719,24.86927,10.06864,12.0506,0.2067019,18.29367,19.3016,9.168247,15.41442,13.37094,45.3453
NOVA1,-6.2625205,-7.271062,-1.2889905,-1.48337085,-3.4496320000000003,-2.5456295,-3.0857175,-2.8402635000000007,0.40840750000000003,3.0249819999999996,0.7479214999999999,-1.43160529,-4.375416,-0.930618,-2.7997309999999995
NOVA2,5.946085,-1.240136,9.262823,-4.264557,-1.772014,8.837389,8.462929,-0.9687141,-3.552436,-3.414283,-0.01680729,-2.136047,0.6250837,-4.682955,-7.258988
NOX1,-0.8059120000000001,-0.9295084666666665,-2.834481333333333,3.144592,4.011966999999999,3.9740073333333332,1.3999202999999998,12.959908999999998,3.6978001333333332,3.7058979666666665,2.515421033333333,1.4772816333333332,3.4245811333333336,0.1713174666666667,3.4052437866666665
NOX3,-3.929282,-4.620511,5.475165,27.30492,11.60796,1.365214,6.908285,9.662238,4.270278,1.016135,3.453461,4.600567,4.216451,5.294496,6.767749
NOX4,15.4992,5.151967,26.30359,4.392051,25.64182,23.74442,19.32897,14.75863,14.56486,24.40531,13.67679,45.42023,40.65011,26.0122,9.036918
NOX5,1.416732,7.843814,-1.375349,-2.333787,1.758856,-1.15882,4.234392,-2.071543,1.646382,-0.9457382,-3.886453,-4.878249,-7.620401,-7.267903,-0.4912809
NOXA1,67.49387,114.9912,53.9565,34.99331,26.30451,239.9459,198.5381,192.6732,232.7167,87.00682,158.8003,57.22174,72.21674,154.2124,168.8957
NOXO1,20.673066666666667,8.857224666666667,19.622652666666667,21.182861000000003,8.375786733333333,25.97338533333333,37.52427266666667,2.1400613333333336,19.18422,13.745750666666666,7.682438333333334,12.152100333333335,13.934629733333333,21.006159999999998,18.866395333333333
NP,150.7247,98.3905,83.15124,74.03541,110.5382,119.7139,220.1989,138.543,90.23598,141.9524,88.50185,146.7827,132.0065,149.4614,184.8359
NPAL1,6.023267,5.16143,7.024425,13.20099,6.149312,5.476383,39.1461,-4.672012,11.53009,0.3652288,4.487795,1.746147,-1.397754,4.616607,2.539174
NPAL2,15.525342,14.443927,12.544695,18.226503750000003,9.692553635000001,13.06178,13.027497,16.9678625,13.8782835,8.453603,20.38583,10.289835499999999,11.792587999999999,12.7986575,16.812596499999998
NPAL3,256.2229,305.8663,212.8201,279.9343,155.269,367.6241,225.8797,172.6853,320.4197,210.3746,215.2933,225.0811,149.0505,202.1554,170.7616
NPAS1,57.3357,38.5484,35.20045,2.938014,11.61185,45.34089,79.15166,56.02226,78.2793,78.64504,47.28775,52.63625,34.50558,108.1159,44.90337
NPAS2,14.66899,28.32563,25.35655,11.38916,14.11522,14.57273,21.19228,16.32683,35.1933,60.07573,6.236068,16.34429,11.90565,9.935335,4.959164
NPAS3,1.0647063333333333,1.1688203333333334,9.261443,-0.9958335000000001,4.678622333333334,-0.6489713,0.9862396666666667,1.296979,-0.03331933333333333,-0.738768,2.0393106666666667,1.8221332366666667,0.31431865000000003,-0.4162531333333334,1.530799
NPAS4,-4.028943,-1.93304,-1.3795,7.215398,1.750448,-9.831238,13.19497,0.4516543,4.265014,-0.07231317,0.4671939,0.90429,2.976776,2.759994,4.652192
NPAT,17.32699,9.635336,9.546766,11.39386,-3.448354,15.06645,2.75231,-2.06223,5.489292,5.168364,-3.058261,12.15536,12.14855,20.47176,14.64733
NPB,4.011317,-0.5025767,3.936915,-0.6669372,14.19334,1.990204,10.06573,2.278741,-2.042042,1.039756,-2.070852,-5.449283,-9.784876,1.468894,-1.77941
NPBWR1,1.418005,1.414167,-2.833112,0.9189456,-8.937779,2.785747,-0.232756,1.131289,-0.5060931,0.9183416,-1.505791,-3.676259,2.04783,5.126454,11.61242
NPBWR2,0.7195905,14.40825,3.922177,35.877,54.31853,5.842714,7.591329,37.35656,12.35666,19.72033,24.01643,14.75115,17.85413,22.81621,30.6253
NPC1,122.7919,124.3833,83.49393,48.83037,54.30441,137.1285,79.66746,69.56666,89.5486,126.6227,107.0374,117.4231,118.7746,66.78096,89.83769
NPC1L1,7.571802,7.029328,7.489009,11.39232,-3.449029,-0.4872057,6.910555,2.760967,5.322301,7.830989,1.772527,6.018693,3.073704,2.291504,-0.521329
NPC2,5104.46,4089.682,5441.704,4943.802,4923.85,5394.132,6132.529,4502.142,4786.675,4908.257,5375.609,7979.827,6010.07,5820.981,5899.31
NPCDR1,7.570159,11.12001,1.236542,4.393635,6.149508,8.768643,8.459219,22.70822,11.87939,4.116839,5.509449,7.472154,16.50452,5.842302,12.27811
NPDC1,63.2264,74.00339,34.8321,4.393462,14.19449,73.90628,10.06594,21.36216,29.01672,33.43752,25.38525,26.12288,37.19475,38.46437,-0.05889281
NPEPL1,359.5972,223.1914,308.0599,394.2967,498.4588,263.758,471.5182,249.5289,441.5461,447.1834,307.7219,359.6498,433.9908,522.7643,287.575
NPEPPS,127.96935566666667,121.127416,122.35055466666667,129.99946066666666,112.605275,100.63741433333335,93.52502766666667,101.37432466666667,78.7220689,122.568067,87.310742,86.2015871,82.12055566666666,81.16381066666666,87.10164066666665
NPFF,6.020383,11.1189,2.266969,0.3324516,11.83623,-1.160954,7.590713,-3.903817,-1.172166,1.406073,-3.956081,1.389177,-4.59172,-1.24332,-3.449769
NPFFR1,0.7204516,5.16486,-3.412378,-4.262639,3.813758,1.993124,1.469369,11.09195,-6.175565,-1.901692,-0.9254066,-2.531388,-4.247538,8.964858,7.849049
NPFFR2,-0.01831500000000001,3.1186103333333333,-3.589761166666667,-3.7808184333333337,8.285068,0.8909682999999999,5.0070559999999995,4.173845,-1.043118,3.0393763333333332,1.7008726,0.6274601666666668,-4.871134666666667,-2.1188673333333337,2.4110916666666666
NPHP1,30.354534500000003,7.548578325,15.84293375,6.328208999999999,14.582132500000002,8.3066465,33.36538665,17.622223175,19.539509250000002,23.61239925,12.92355435,24.3762445,15.3953025,32.217322025,11.8382375
NPHP3,47.18349,73.99292,109.8385,58.73948,128.7739,50.32158,28.66167,25.56799,98.4818,53.91703,46.55927,54.86379,70.15799,52.51168,66.01432
NPHP4,89.06651500000001,36.097269999999995,59.7316,19.7682935,127.63269,26.35639,55.67527,51.141400000000004,101.7182,87.143935,27.683899999999998,105.92566500000001,62.993264999999994,67.80254,22.7596
NPHS1,3.451305,1.476104,2.074703,13.1855,7.365267,-3.951283,4.233282,-0.6712435,4.584213,-1.238398,8.203494,2.257415,2.248091,2.919812,1.381057
NPHS2,-1.581389,11.75703,8.568507,0.3423429,2.974634,1.993243,2.75136,-2.82103,-2.021725,-3.753269,-4.312012,6.238742,5.864233,0.6250837,-5.052172
NPIP,216.85115,285.72535,400.6948,381.26329999999996,571.53515,233.38625,66.62327,185.00365,196.79334999999998,181.59697,141.45093500000002,176.849655,220.9188,194.32344999999998,104.97892
NPL,28.6532,41.85044,43.55807,8.06128,4.5005335,46.336659999999995,53.64716,18.298093,16.960465,49.468965,56.18633,26.29206,30.635315,39.085375,68.14806
NPLOC4,69.16994,87.01301,84.97443,129.1432,169.4124,150.7489,197.5085,69.97755,94.88043,128.3598,73.89285,78.94144,68.42146,79.99196,112.7274
NPM1,-0.24054,0.5928141,-4.694382,4.389501,2.983212,-1.140669,0.3708354,-0.06243971,7.457468,1.342096,4.494635,0.5874649,1.04645,-1.269265,3.360855
NPM2,31.58497,58.16998,47.54282,7.707538,60.41795,42.86877,39.2413,59.65233,41.6064,30.05945,18.28672,23.02256,32.12242,90.47146,38.87146
NPM3,160.654,238.8152,217.0529,213.0327,143.8271,351.5534,478.4801,473.4935,223.6665,262.3322,309.222,176.7072,248.8611,460.5992,620.9911
NPNT,7.006701,16.32747,9.041565,-5.429634,-6.787557,31.48843,10.06697,-1.402642,7.295772,-7.543738,18.96552,-1.889675,7.456105,-4.589456,-3.588725
NPPA,3.448621,-0.2363507,3.523559,4.387961,7.363869,1.991893,4.968198,12.19393,15.23188,7.497162,17.928,7.583176,6.796853,14.91819,26.86
NPPB,-7.535048,3.646556,1.03672,2.938257,-6.78738,1.346593,4.228671,-4.593688,0.1984228,0.07654827,1.452169,-4.664311,2.779918,-0.3444786,7.92937
NPPC,-2.153908,11.19323,18.97471,0.3382696,-1.853219,-2.026323,4.981144,4.773303,3.352965,6.482952,4.464743,1.339769,9.263868,4.015628,9.745497
NPR1,1.41761,13.38624,0.2226593,-6.966478,-1.854125,1.356911,7.592556,-9.248468,-8.60698,-8.537784,-5.399429,-7.530555,-5.208295,-9.831238,-14.13678
NPR2,0.31187549999999975,4.7002175,13.7612965,32.509015,16.063842,14.2999385,11.62151,25.403853,16.973335,11.348009000000001,8.8741375,5.7779255,7.404533499999999,4.9763385,10.742851
NPR3,-10.28855,1.955015,-6.215008,-0.8240547,-8.945645,-2.838848,-8.396526,-5.460111,-4.412232,-1.507423,-3.482517,-7.670304,-5.626041,-7.236812,-0.6627632
NPSR1,5.1320340333333325,5.251943333333334,9.40649,22.287984466666668,0.11711299999999995,3.6235970666666657,9.516869,6.1287812000000015,7.722499333333334,2.9560576666666667,5.347969333333334,9.695957333333334,3.927252333333333,5.770716333333333,14.510420000000002
NPTN,1416.2708446666668,1600.7418396666665,1511.18924,1635.601538,1479.2972066666669,1229.6530282666665,1806.53299,1594.501191333333,2524.250977,2439.9220146666667,2032.037231666667,2745.6662469999997,1807.8411296666666,1515.6962433333335,1162.5486443333332
NPTX1,2.8428875,18.043324925,-1.593805325,-0.24209875000000025,2.709494,5.479761,3.766589249999999,-0.019791249999999927,1.9862429000000001,-1.613675425,-1.220118925,-1.5666920000000002,-3.73106575,1.4606529249999998,-2.2014495
NPTX2,109.6883,-6.782662,1.039756,7.711138,31.4773,-1.14325,0.3697154,67.78218,19.29081,0.4785141,11.89119,46.55567,162.5244,58.70971,6.26581
NPTXR,11.40769,13.38318,6.050577,-2.237763,-1.857456,24.89462,4.190948,2.712303,12.06344,28.66167,13.96729,11.2043,8.243048,7.819517,5.149717
NPVF,2.722089,1.477087,-3.464117,0.9174408,-3.467077,-2.838333,8.460454,-0.9379249,8.128154,0.3302905,-2.728642,-4.614978,6.372006,-2.012437,-5.030229
NPY,-1.580039,-3.906027,2.873112,-0.7487434,3.811891,-4.649631,2.873668,-1.352809,-1.925947,0.2168912,2.545675,-0.9845545,-4.100745,-2.018939,-3.09211
NPY1R,-0.2397176,-6.270755,5.298957,0.9290868,25.75297,2.862833,-1.875858,8.862958,2.915023,3.458886,9.156231,-3.945572,3.337782,2.895697,2.273036
NPY2R,2.150042,-3.094995,-3.464623,2.941342,1.754254,4.584582,0.3709656,3.509474,1.377442,2.003325,1.564858,-6.034616,3.730186,1.331898,4.942843
NPY5R,-3.5512099999999998,-6.274349000000001,1.6448049999999999,-1.6753997999999999,-4.485733,0.4307565000000001,0.06938639999999999,0.3498914999999998,-4.17064101,-2.3401385,-1.73222235,-0.28329650000000006,-3.1043908,-7.0224165,-3.3504985000000005
NPY6R,3.936669,6.136154,-6.856934,0.9285416,-4.485919,-0.4944107,8.460823,29.29767,12.14161,11.8701,9.4583,11.1132,7.841548,6.045284,12.45103
NQO1,896.851605,687.53758,1066.787055,1337.95433075,986.12378006,130.4999285,1418.836605,785.38889,899.961995,4265.15235,388.976045,2108.07576,1115.2053,1306.984495,492.34037500000005
NQO2,77.5047,50.46218,43.78727,28.50082,65.37664,67.63037,33.24779,45.89821,64.67912,90.05289,31.56681,43.21847,38.10209,112.0435,44.24151
NR0B1,3.450094,8.942303,-2.791977,-5.420874,9.562692,-0.4936607,-1.503113,0.473277,4.764983,-0.03701883,1.736054,1.769205,1.351843,6.27003,5.271405
NR0B2,-9.838995,-1.225974,-3.464868,4.393825,11.75752,-0.4935318,-0.2330749,-3.550563,-0.9220184,2.706611,-3.857897,-3.546782,-3.923675,-5.375527,-8.743961
NR1D1,-1.581911,6.136502,1.031546,7.221919,49.13852,16.84645,29.01672,3.475007,8.131278,7.368497,8.030592,2.75194,6.77845,6.347836,3.512016
NR1D2,63.76979,51.967124999999996,67.9379,20.868844499999998,42.357594999999996,55.415825,28.248289999999997,92.11344,59.80753,42.015935,129.51775,78.221945,96.47744499999999,73.482845,49.907095
NR1H2,151.0978,146.8828,118.271,109.1995,142.4126,233.826,185.025,145.9363,127.1857,161.383,104.4162,123.77,100.3617,165.5572,168.9319
NR1H3,59.0778,63.1233,46.25229,54.33036,35.56481,137.1173,131.8228,44.85189,85.6769,72.21674,61.68173,58.61882,48.45544,95.45681,116.4169
NR1H4,1.636694,1.476784,-1.89008,2.941609,-0.4466904,2.00283,3.810699,5.289133,0.5782181,-1.065618,-0.9506047,3.728935,-0.5258901,0.06606624,13.67389
NR1I2,3.5131585,0.7157193333333334,-2.56278,-1.5821018666666664,-0.0884126666666667,3.9167253333333334,-0.06900433333333345,-4.251590333333334,-4.939721666666666,-4.017984333333334,-3.6582250333333337,-3.766296666666667,-1.536382,-4.1900276,-1.426325
NR1I3,-4.258833,2.163358,2.8257745000000005,3.7026295,12.81997,1.5220209999999998,6.5801265,-0.7094672000000001,0.4230615,-0.6104495,1.2481955000000002,1.8495155,2.0440905000000003,-2.1741335,4.9373225000000005
NR2C1,39.37816,28.4428725,31.0338625,5.74761025,12.0618651025,20.27696525,18.059066375,21.5385775,29.575155,32.6223075,33.87096675,30.2920425,31.2934275,29.515415,24.59805725
NR2C2,20.45316,10.56122,13.89447,36.22002,3.815657,9.837502,22.08412,0.8970678,9.906772,16.18746,22.12932,20.36359,26.78424,30.44678,10.3015
NR2C2AP,53.1264,97.79364,65.59418,34.69212,37.19939,93.0017,133.7266,55.75255,39.74863,78.44601,90.36019,67.48085,66.89733,100.0182,192.2143
NR2E1,4.190109199999999,2.6280715000000003,1.739392,-1.9563246,-0.90794081,-0.012239550000000016,3.296572,0.12676149999999975,5.0725370000000005,0.07757299999999989,1.911047,0.6805250399999999,0.37042200000000003,3.598865,8.287849
NR2E3,0.40626460000000003,4.982512666666667,4.281778533333333,8.816238433333334,0.4259333333333333,-0.529246,-0.6098713333333333,5.981856533333333,2.36633,0.09481266666666659,-1.9442574666666668,2.570433,2.2604836666666666,2.9670027833333332,1.5654042133333335
NR2F1,14.29681,7.604638,16.93528,4.466773,-1.771739,17.93723,1.777243,0.8248121,1.424964,3.723791,-1.056512,1.026253,1.961258,4.962576,5.165163
NR2F2,218.55566499999998,250.45816,229.233035,123.683285,236.226505,162.37945000000002,97.72736499999999,186.656205,112.71579,117.60269500000001,191.52885,148.20073,161.659245,110.54496,144.17919999999998
NR2F6,320.9411,396.6154,264.8762,497.9818,407.3406,472.9097,584.1534,402.962,368.187,440.387,481.5064,457.9728,320.8319,566.2685,442.142
NR3C1,2.5586936666666666,6.244443,10.752325333333333,25.896103333333333,7.013126270000001,9.998365666666666,3.2741373333333335,1.8208673333333334,7.5027135,0.31182066666666675,6.776432,6.900875666666667,3.8858687,2.1828097333333334,-2.3642103333333333
NR3C2,65.45417499999999,81.394085,76.48118,56.452839999999995,45.708628,49.43827,28.4812145,32.313777,62.613305000000004,57.346455000000006,73.374095,79.518745,55.05556,63.291725,18.466705
NR4A1,6.777768333333333,2.398903666666667,0.7800925666666668,-1.7541783333333332,-2.9504090000000005,1.0137689666666667,2.171148,-2.4776203333333338,-1.6503876666666664,-1.4401426666666668,-2.2145006666666665,-2.756631033333333,-1.0644946916666669,-4.232409776666667,0.8342343333333334
NR4A2,120.995405,88.84515999999999,79.1316,101.92890750000001,114.99529000000001,51.009955,179.85088000000002,148.47505999999998,141.618505,177.0623,86.03009,218.46265,440.75425,168.848675,96.47853
